video_id,title,title_length,word_count,emoji_count,has_emoji,special_char_count,is_clickbait,has_question_mark,has_exclamation,top_noun_1,top_noun_2,top_noun_3
pvvEYi2_-v8,마이크 바꾼 핑계로 배달음식 파티하는🍗🍝먹방VLOG/골드슈프림양념치킨+마라짜파게티/마라샹궈+군만두/바싹불고기피자+스파게티/불쭈꾸미덮밥+새우튀김/딸기초코케이크+쫀득쿠키/과자파티,97,47,2,1,11,0,False,False,파티,마이크,핑계
AT_6XHhPInc,"미국 브이로그 🇺🇸 한인마트 쓸어담기 위한 지옥의 냉털 🔥 얼마나 텅텅비어가는지.. l 냉털 참치야채죽, 된장 수육, 부추김치볶음밥, 냉동제품 다 털어 파티 l 미국일상",94,38,1,1,5,0,False,False,미국,냉털,한인
wFBt9F05aVE,성심당 샌드위치 매장 털고 호두랑 힐링하는 본가 브이로그🥪✨ 할머니댁에서 쟁반짜장 먹방 • 미키17 혼영 • 엄마 옷 쇼핑 • 상추 키우기 • 닭볶음탕 • 성심당 샌드위치 정거장,99,34,2,1,0,0,False,False,성심당,샌드위치,매장
RzeemY4j_54,[VLOG] 집 구하기부터 이사까지!🏡ㅣ서울 6평 오피스텔 이사🚛ㅣ찐자취 꿀템 추천ㅣ자취방 인테리어ㅣ집 꾸미기ㅣ서울 오피스텔 자취ㅣ대학생 자취,79,36,2,1,3,0,False,True,자취,이사,서울
Mglpmg0biUM,2탄! 나 말고 송애교 브이로그..,19,10,0,0,3,0,False,True,애교,,
coEhQ77W8uY,[DAY6 VLOG] Kang Young Hyun VLOG in Bali #2 | Saw a Monkey in Bali & Took a Private Jet! 🙈✈,91,26,2,1,6,0,False,True,,,
ZXAjknLfsE8,처음으로 성장주사 맞는 날.. 가족들이 울음바다가 됐어요 ㅠ.ㅠ 뚜아는 무서워서 울고 뚜맘은 왜 울어??? 가족일상 브이로그 | 뚜아뚜지TV,78,37,0,0,7,0,True,False,가족,처음,성장
jplZ2KftcC4,소방 브이로그ㅣ24시간 근무하는 구급대원 일상ㅣ집 계약 최종 과정ㅣ만리장성 짜장 짬뽕 탕수육까지ㅣ다이어트 시작 식단 몸무게 눈바디ㅣ운동,75,29,0,0,0,0,False,False,소방,근무,구급대원
8zvnzfCssOw,대학생 시험기간 vlog | 7전공 듣는 3학년의 기말고사 | 팀플 지옥은 덤😶‍🌫️,47,19,2,1,2,0,False,False,대학생,시험,기간
_FcdbEZnjcM,아파서 학원 빠졌지만 새벽까지 공부하는 고등학생 일상 브이로그│헬로음이유니,41,16,0,0,0,0,False,False,학원,새벽,공부
mAfgih1JO2Q,무계획 P의 첫 혼자 여행 브이로그.. (*J 시청 금지),32,15,0,0,5,0,False,False,계획,혼자,여행
Kgazp_H2C-I,"대학생 아들 기숙사에서 돌아오는 날 일상 (아들은 술 마시고, 엄마는 해장국 담당) 마이맘 TV",53,21,0,0,3,0,False,False,아들,대학생,기숙사
Su-OhMAsyDU,생일이라고 제주도까지 날라온 찐친들때메 우는 브이로그,29,13,0,0,0,0,False,False,생일,제주도,때메
dDI3n_1CngE,🫧치과브이로그#65🪥인형계 브이로그 인형놀이 인형 치과 인형아픔 인형 asmr 힐링케어 먹방 힐링 케어로그 치과 병원놀이 추천 관리자님 추천뜨게해주세요 안보면후회 헿휘핑 인형계,98,40,2,1,1,0,False,False,인형,치과,힐링
DGuf12QYkLo,vlog 직장인브이로그. 남 일도 내 일인 문과장. 봄 자켓 추천💛플리마켓 공지. 3만원대 갓성비 로퍼👞구독자이벤트. 데일리룩. 출근룩. 패션하울. 닐바이피.,88,43,2,1,8,0,False,False,직장인,일도,일인
D_TBJyVXsWI,겨울방학 계획표 짰는데 매일 화장을한다고..!!?? 결국 올리브영가서 화장품 샀어요! 겨울방학 준비하기 가족 일상 브이로그,68,22,0,0,7,0,True,True,겨울방학,계획,매일
49IztA3E7MM,"[여행vlog] 대만 48시간만 있어도 야시장,맛집 다 갔다 올 수 있는 찍먹여행🇹🇼",47,20,0,0,3,0,False,False,여행,대만,야시장
on93ILxbNnU,"다이어트 중에 통대창 파티하는 사람 어떤데? 짜장면 먹방, 소곱창 대창 곱창전골 먹방,김치찌개 먹방, 집밥먹방, 육개장먹방 먹방브이로그, 다이어트 브이로그  MUKBANG VLOG",100,36,0,0,6,0,True,False,먹방,다이어트,대창
KNS148-BVtc,[vlog]출산...맵다...(젤리 탄생🐤/제왕절개 아퍼../출산 준비/최후의 만찬/아산병원 모자동실),57,26,1,1,16,0,False,False,출산,젤리,탄생
x0wpBRvuyRI,무빙데이_복층 오피스텔 이사 브이로그_끝없는 언박싱과 정리_ 인테리어 소품 같이 언박싱해요-,51,20,0,0,4,0,False,False,무빙,데이,복층
GryRPkd2U58,"스킵없이 담은.. 48시간 브이로그⚡️ㅣ주말🔋 그리고..월요일🪫 (인생올리브유, 빵순이투어, 보부상가방추천)",60,27,3,1,8,0,False,False,스킵,주말,월요일
EtZbIg6TFIc,호주 첫집 이사 브이로그🏠 | 역대급 반전 | 청소광 🧹🧼 이케아 쇼핑까지 하루만에 끝! 🛒,51,23,4,1,3,1,False,True,호주,이사,역대
MSFJhrQzPis,암환자 브이로그 | 연명치료는 안 하기로 결정.. 호스피스에 왔다 | 뼈전이 | 20대 암환자 | 4기 암환자 | 희귀암 | 투병 브이로그,77,34,0,0,8,0,False,False,환자,연명,치료
E-FHHWeYhAg,[먹는 브이로그] 시간 없다면서 뭔가 굉장히 많이 먹고 온 한국에서의 먹방 브이로그,46,17,0,0,2,0,False,False,시간,뭔가,한국
rFjRsWPGZxY,세상에서 가장 무해한 브이로그,16,7,0,0,0,0,False,False,세상,가장,
xxireexvy4Q,[VLOG] 다시 돌아온 발레 콩쿨 브이로그 ₊˚.💛 발레 브이로그 | 콩쿨 | 스와닐다 | 분량 요정 신은채,61,23,1,1,6,0,False,False,발레,콩쿨,스와닐다
z5QmTds0xH8,만 24살 엄마의 28개월 아기 주말육아 VLOG,27,11,0,0,0,0,False,False,엄마,개월,아기
-N6v_Y8b1Ig,스토리 저격하고 손절한 친구 만나러 가는 브이로그,27,10,0,0,0,0,False,False,스토리,저격,손절
l4yMWUiYG0I,"CAMCORDOOR | 극 I 내향인의 외출 브이로그 | 리우 휴일 Vlog | 해산물과 가까워지기ㅣ빈티지, 안경 쇼핑&하울, 한강 야경 - BOYNEXTDOOR (보이넥스트도어)",100,37,0,0,9,0,False,False,외출,리우,휴일
UiWZQ1En9GI,전원주택에서 삼시세끼 집밥 차려먹는 브이로그,24,10,0,0,0,0,False,False,전원주택,시세,집밥
6OGY6C_nE-0,100만원으로 보홀여행 가는 브이로그,20,7,0,0,0,0,False,False,보홀,여행,
E641D0Fnszw,"(ENG) 단체주문에 그랜절 하는 부산 디저트 카페 브이로그 🙇🏻‍♀️🌸 | 휘낭시에 단체주문, 10만원짜리 배달,느좋 1박2일전주여행.",76,31,4,1,6,0,False,False,단체,주문,그랜절
CYfGDngMnXw,[FIM-LOG] 사쿠라 브이로그 #7 l 한땀 한땀 직접 그리고 만들고 찍고🧶 l 1년 간의 꾸로셰 제작 기록📹,63,27,2,1,4,0,False,False,사쿠라,직접,간의
p9UkyHIZhOQ,그림을 너무 좋아하는 뚜지.. 우리 집 고양이를 그렸는데 너무 잘 그렸어요! 독학 중 인데 전문적으로 가르쳐야 할까요? 주말 가족일상 브이로그 | 뚜아뚜지TV,88,37,0,0,5,0,True,True,그림,고양이,독학
hn82HszL0mk,재수생 일요일 브이로그,12,4,0,0,0,0,False,False,재수생,일요일,
YUDvyE7VWf0,"출산특집#6 먹어야 회복하지!! 자연분만 산모 회복 브이로그, 출산 직후 뭘 먹나? 정말 하루 종일 밤새도록 먹었다.",65,26,0,0,6,0,True,True,출산,특집,자연
qde70FF1z7A,"일본 고등학교 첫 등교🏫 | 본가 방문 브이로그 | 이로하 방 최초 공개 | 편의점 간식 추천 | 오코노미야키, 함박 스테이크, 당고 | ILLIT (아일릿) [LOG-IT]",97,36,1,1,12,1,False,False,일본,고등학교,등교
-Vt06JqmT9U,항저우 브이로그 104ㅣ한중커플ㅣ여단오 헤어짐? (웅성웅성👥)ㅣ늦은 새해파티&근황토크🌻ㅣ술마시며 푸는 역대급 싸움썰ㅎ🔥ㅣ여루의 중티 쇼핑 n탄,79,43,3,1,4,0,True,False,항저우,한중,커플
Gscz03sp0QA,"미국 브이로그 🇺🇸 중대 결정 ‼️ 도와주세요 여러분 l 의견 주시는 모든 분들 행복할거에요 🙏 순두부찌개, 갈비살 시래기된장국, 닭볶음탕, 건강한 아침 l 미국일상",92,30,2,1,3,0,False,False,미국,중대,결정
Kk8_kyMC1BE,[VLOG] Mar.4thㅣ직장인브이로그ㅣ직장인보부상백추천💼+아워레가시벨트..🩶ㅣ아틀리에나인ㅣ바이무드ㅣ마조네ㅣ나이키샥스R4ㅣ출근룩ㅣ데일리룩ㅣootdㅣ일상브이로그ㅣ봄코디ㅣ레이어드룩,99,57,2,1,6,0,False,False,직장인,보부상,추천
SoXXqvmQDb8,"[kor/eng] Harvard vlog 하버드 브이로그: 주중엔 공부, 주말엔 산 여행 - a week in my life",69,25,0,0,6,0,False,False,하버드,주중,공부
HVs9kbtNBCg,"[꿀대구편] 새로운 맛 가득💝 먹방브이로그 (마라탕, 닭목살 파스타, 국물떡볶이, 잡채김밥, 갈치해장국, 쌀국수, 궁중떡볶이, 떡갈버거, 시금치 파스타) MUKBANG VLOG",98,44,1,1,12,0,False,False,파스타,떡볶이,대구
AtHTjdMUXc8,조리원 퇴소 후 실전 육아브이로그 | 신생아와 집에서 산후도우미 없는 첫날 💦  3일동안 우리끼리 애보는 일상 • 첫 손주 보러 온 부모님! 20일차 아기의 하루 👼🏻,93,38,3,1,2,0,False,True,조리,퇴소,실전
sBixH7gejU4,🍫밸런타인데이!! 🫨혼돈의 첫 팝업브이로그! 두둥!🫨 마카롱 포장하는 알바생의 일상 브이로그❣️/ 바빴던 일주일간의 기록,67,29,4,1,5,0,False,True,밸런타인데이,혼돈,팝업
r7GVUc0rFE4,"먹방브이로그 | 3일 동안+3kg🥵하루에 1kg씩? 개웃기네(안 웃김☠️)(메론빵 스프레드, 두바이 초콜릿, 한식 먹방, 잡채, 고로케, 빵먹방, 디저트먹방, 일상 브이로그)",97,46,2,1,14,0,True,False,먹방,동안,하루
3_Vcv3GkEvk,"책과 술, 사랑이 머무는 곳(paju vlog)",26,12,0,0,3,0,False,False,사랑,,
vGf6toExRnc,다시 전교 1등 도전하는 브이로그 [고2 이과],26,12,0,0,2,0,False,False,전교,도전,이과
kyRhp1O6wvM,호주 유학 집 구하기 | 도착 6시간만에 계약 완료! | 유학생 브이로그🇦🇺,42,17,0,0,3,0,False,True,호주,유학,도착
QBV-0UBiUG4,"vlog 어린이집첫등원 대오열😂어린이집준비물! 잔치국수,등촌샤브샤브,안방꾸미기",43,17,1,1,3,0,False,True,어린이집,등원,오열
u4YnPnb0w64,[탈덕브이로그] 또 배신당했습니다..왜 그랬니? | 포카 처형식 | 포카 자르기 | 시즈니 브이로그 | NCT 127 | 문태일,71,31,0,0,10,0,True,False,포카,탈덕,배신
OebSrD95c_s,입원vlog | 저승사자랑 하이파이브 하고 병원행 🏥,29,10,1,1,1,0,False,False,입원,저승사자,하이파이브
ihkJ5LxuLag,[&DAY OFF] 니콜라스 브이로그 | 니코 in 필리핀 | 바다 친구들 만나기 성공!🐠 | 스노클링🥽 수영🏊‍♂️ 마음껏 즐긴 물속성 고양이😼 | &TEAM,89,33,5,1,9,0,False,True,니콜라스,니코,필리핀
wUpqphNNVtM,생리때문에 남친이랑 울고불고 싸우고.. 폭식하다가.. 롯데월드가는 브이로그🩸🩸,43,17,2,1,4,0,False,False,생리,때문,남친
ZdmYBfW_5W8,(cc) 𝐕𝐋𝐎𝐆| 뉴욕 직장인 떨리는 첫 출근 💼❗️자유의 여신상 뷰 아파트 채워나가기,49,19,2,1,3,0,False,False,뉴욕,직장인,출근
w4ZKVsN_Xto,데이트하다 지하철에서 생긴 일 (Eng),22,9,0,0,2,0,False,False,데이트,지하철,
7FKmJ5BB0R0,VLOG. 영포자 오픽학원 등록하다 | 연습생마냥 드럼 연습실 매일 출석 | 1일 1 냉동볶음밥 | 릴스 다시 시작..~ | 휴학생 일상 브이로그,81,30,0,0,8,0,False,False,포자,오픽,학원
1lJleWja9cY,"300명 앞에서 1인 공연을 한 이유는? 유니 30주년 아빠, 엄마가 다니셨던 회사에서 공연해보기 !! 에스파 위플래시 베이비몬스터 드립 가족 일상 브이로그 별난가족",92,38,0,0,4,0,True,True,공연,가족,이유
7DW66YZuyGM,술 .. 사랑 .. 도파민 .. 여자들의 도쿄 브이로그,30,12,0,0,6,0,False,False,사랑,도파민,여자
b5YSOZ9cKqI,먹방브이로그) 하루6끼에 새벽에3000칼로리 먹고 정신나간🥴일상ㅋ (뿌링클/소금빵+아이스크림/디저트먹방/비빔냉면+만두/기영이숯불치킨/비빔면+삼겹살/수건케이크/폭식브이로그,94,51,1,1,12,0,False,False,먹방,하루,새벽
tNC15W3rkfs,한예종 새내기의 개강 1주차 브이로그,20,8,0,0,0,0,False,False,한예종,새내기,개강
l7EW_DdQF1U,나 혼자 묵호 당일치기 여행🦑혼자 여행 성지! 이대로 가십쇼쇼 •오션뷰 기차+생선구이+흑임자커피+문어탕수육 | 하루종일 쏘다니는 브이로그,76,32,1,1,5,0,False,True,혼자,여행,묵호
niJfy-NvGj0,원희의 한림예고 편입 일기🏫 | 전학 첫날 카레에 옷 담근 사연 | 교복 & 체육복 피팅 브이로그 | NEW 지갑 공개 | ILLIT (아일릿) [LOG-IT],89,36,1,1,10,0,False,False,원희,한림,예고
L0oI37sg9oQ,항저우 브이로그 122ㅣ한중커플ㅣ쉽지않은 중남과의 chill 데이트+GRWM 🎀ㅣ요즘 핫플 3군데 뿌시기🔥ㅣ한겨울의 시후 풍경❄️ㅣ달리는 노래방🚙ㅣ한달 앓던 베이글 못먹은 이야기ㅠ,100,45,4,1,1,0,False,False,항저우,한중,커플
yOChW3rUjPs,"급찐❌ 겨울내내찐🙆🏻‍♀️.. 사람의 다이어트 브이로그💦ㅣ냉동식품 추천템, 식단맛집, 여성의날, 메타그린마켓",60,29,5,1,5,0,False,False,겨울,내내,사람
YDXP-yvXROg,도쿄 여행 브이로그🇯🇵 | 여자 셋이서 3박 4일 식비만 300만 원 쓰고 맛집 제대로 부수고 옴 | 📍구글맵 공유 | 신주쿠•시부야•긴자•롯폰기 | 인생 맛집•카페•호텔 추천🤍,99,43,2,1,4,0,False,False,맛집,도쿄,여행
oEpNUGM2nwY,"[vlog] 도쿄여행 브이로그🗼’또갈집’ ‘또간집’으로 모십니다 | 4박5일 일정과 경비 공유📝 츠케멘 로컬 맛집, 카이센동, 당고맛집, 메론소금빵, 롯폰기 대욕장 숙소",94,47,2,1,7,0,False,False,맛집,도쿄,여행
4Nd6UiIk3Uk,"도쿄 브이로그 | 느좋 편집샵, 카페✔️ | 프토 만들기 | 아이허브 구매템 | 집순이와 밖순이를 오가는 일상",61,27,1,1,5,0,False,False,순이,도쿄,느좋
gE9i5M7--nw,[먹는브이로그] 평소엔 chill 한데 먹을땐 열정가득 먹방 브이로그,46,14,0,0,2,0,False,False,평소,열정,가득
WITaS29Mi3U,김유정의 V-log😎 근데 셀프 편집의 고통을 곁들인...,32,14,1,1,4,0,False,False,김유정,셀프,편집
aFejeA2EHGA,"절약하고 싶은 주부 브이로그 | 돼지불고기, 고추장 소시지 볶음밥, 소시지 케찹 볶음밥, 만두전골, 치킨텐더 샐러드, 불고기 샐러드, 오리로스구이, 토마토 달걀 부추볶음, 양배추찜",100,38,0,0,9,0,False,False,불고기,소시지,볶음밥
oFcI60TOkrc,[vlog] 직장인 일상 브이로그ㅣ그냥 출퇴근하는 영상..ㅣ저 수술 했어요,41,17,0,0,4,0,False,False,직장인,일상,출퇴근
4Moma3pMakg,23살에 7억 모은 썰,12,6,0,0,0,0,False,False,,,
toy7yO2q70Q,항저우 브이로그 125ㅣ마당 있는 집을 사요(?)🏡 l 중국 부동산 투어ㅣ테라스 재단장🌱ㅣ살 빠진 아기돼지ㅣ연애테스트 하다 긁힌 여루ㅋㅋㅣ여성의 날🌹(ft.썩은순편지),93,45,3,1,6,0,True,False,항저우,마당,중국
qaXi1jGU0HQ,"일상 브이로그 | 하고싶은 거 다 하고 사는 중학생 브이로그 (with 반신욕, 이케아 ••)",52,20,0,0,4,0,False,False,일상,중학생,반신
mfUIYlUmfb0,001_우당탕탕 현생 브이로그✌ • 11년생 • 학교 • 브이로그,36,16,1,1,1,0,False,False,현생,학교,
LIWrEjmkpAo,[Study Vlog] 학습부장이라고 공부를 열심히 하는 건 아니고요 ㅎㅎ 😋 | 고3 | 공부 브이로그 | ASMR | 07년생 | 고등학교 | 테디 블레이크 | 일반고 1점대,99,39,1,1,9,0,False,False,공부,학습,부장
wZTE3UaB0m8,[Vlog] 엔하이픈의 북미 투어 브이로그 #1 - ENHYPEN (엔하이픈),43,18,0,0,6,0,False,False,하이픈,북미,투어
1qIS2BjVmk4,VLOG 07년생 여고 수련회 브이로그 #1,24,10,0,0,1,0,False,False,여고,수련,
mKw1FzbnOhQ,일상브이로그 * 남자친구 옷입히기 * 룩일기 커플버전 * 유플렉스 쇼핑 * 힌스 팝업 * 폴라로이드 사진으로 다이어리 꾸미기 @..@ * 성인들의 피자파티,86,32,0,0,10,0,False,False,일상,남자친구,일기
KLl2qM1vREM,전문직 시험 준비하는 8년차 공무원의 하루 브이로그,28,11,0,0,0,0,False,False,전문직,시험,준비
ze-8nqFAohE,항저우 브이로그 121ㅣ한중커플ㅣ🇨🇳 노빠꾸 중남을 사귀면 생기는 일ㅣ식당에서 싸운 여루🔥ㅣ설날음식 장보기ㅣ엄마랑 통화하기💖ㅣ아기돼지 쫄보 모만트ㅣ염색 실패ㅣ다이어리 꾸미기🎀,97,44,3,1,0,0,False,False,항저우,한중,커플
do56r7R7ru8,먹방VLOG)전국 맛지도🗺️1탄 [전주] 마늘닭볶음탕+인생 전💕길거리야 바게트버거 왱이콩나물국밥 동원순대국 양념족발 김치찌개 현지인추천 빵집투어🥖오프더비디오 토크👀MUKBANG,98,45,4,1,4,0,False,False,먹방,전국,지도
oRtHTpcA29w,[VLOG] 태(하)(예)린 남매 일상 브이로그 혼저옵서예~ 🍊[EN/JP],42,25,1,1,10,0,False,False,남매,일상,서예
0N-TfqPA5JM,"[일상vlog] 캐나다&미국 어학연수 준비, 승헌준빵소정, 맥북 언박싱, 영어학원, 싱글즈 인터뷰, 짐싸기 등등...",65,28,0,0,11,0,False,False,일상,캐나다,미국
UaoVz73xYBw,"[SUB] 지우의 LA 브이로그🌴 엘에이 포토스팟📸, 더 게티, UCLA, 그레이스톤 맨션 😎🤳🏻 (ENG/JPN)",64,28,5,1,8,0,False,False,지우,엘에이,포토
C8BIfQ2WqpQ,"[먹방 브이로그#113] 미국 가기 전에 짐싸고..먹고..짐싸고..또 먹는 영상..😋 최후의 만찬이 뭐가 이렇게 길어요🤷🏻‍♀️ 넛지 도넛,불닭+타코야끼,두찜 묵은지 찜닭,요아정",99,49,4,1,15,0,False,False,먹방,미국,가기
K3pis0FpaJ0,vlog. 나 개학해따 | 07년생 학교 브이로그,27,12,0,0,2,0,False,False,개학,학교,
JO1USEQP-oE,[vlog] 캐나다 어학연수 브이로그 (feat.외국남자 3명과 동거),39,17,0,0,5,0,False,False,캐나다,어학,연수
o-aZhMBQkTk,아오니의 혼자 새 닌텐도 사러가는 브이로그★ (feat.세번째섬),36,17,0,0,3,0,False,False,오니,혼자,닌텐도
h3OP_YklE-g,[박수홍 행복해다홍] 재이 4개월 예방접종 | 육아브이로그 | 육묘브이로그 |,43,18,0,0,5,0,False,False,박수홍,다홍,개월
b5ZXmWSFMOg,나홀로 런던가서 하고싶은거 완벽하게 즐기는 브이로그 🇬🇧🎸💌 (제대로 된 꿀팁 알려드림),49,18,2,1,2,0,False,False,홀로,런던,제대로
Ks91-85I4Hg,[장기연애] 둘이 눈물 쏟으며 오열한 날 💦 l 요미가 들려주는 부모님 썰 (가정교육의 중요성) l 결국 시술에 손을 댐 🚨 l 일상 브이로그,79,35,2,1,4,0,False,False,장기,연애,눈물
fWYLgbyYDMg,[vlog] 내신1점대 고3의 평일 24시간 브이로그 •여고 •07 •공부,41,20,0,0,2,0,False,False,내신,평일,여고
4QsxbK8hY04,대학 떨어진 나의 근황,12,5,0,0,0,0,False,False,대학,근황,
R3LM5MJtz_k,초보 필라테스 강사의 현실 주말 브이로그..,24,9,0,0,2,0,False,False,초보,필라테스,강사
kKQvUi16sZM,"호주 도착 첫주 브이로그 | 첫 캠퍼스 투어, 학생증, 운전면허 | 어떻게든 굴러가.. 우당탕 유학생🇦🇺",58,23,0,0,6,0,False,False,호주,도착,캠퍼스
umsA_W3nTWc,스위스 브이로그 ❄️🇨🇭,13,4,1,1,0,0,False,False,스위스,,
-Ih26gq0cxw,"사기꾼 잡기 브이로그 EP2. 친구의 친한언니편(2,000만원)",35,15,0,0,4,0,False,False,사기꾼,잡기,친구
